feature_id,name,source_column,mention_count
Feature_905,恒洁,smart_cabin_unique_features_positive_feedback,1
Feature_906,恒静,smart_cabin_unique_features_positive_feedback,1
Feature_907,恒氧,smart_cabin_unique_features_positive_feedback,1
Feature_908,滤网寿命提醒,smart_cabin_unique_features_positive_feedback,1
Feature_909,外循环,smart_cabin_unique_features_positive_feedback,1
Feature_910,防晕车模式,smart_cabin_unique_features_positive_feedback,1
Feature_911,华为平板接口,smart_cabin_unique_features_positive_feedback,1
Feature_912,车机互联,smart_cabin_unique_features_positive_feedback,1
Feature_913,流媒体后视镜,smart_cabin_unique_features_positive_feedback,1
Feature_914,大屏,smart_cabin_unique_features_negative_feedback,1
Feature_915,座舱UI,smart_cabin_unique_features_negative_feedback,1
Feature_916,个性化,smart_cabin_unique_features_negative_feedback,1
Feature_917,座舱内电动功能,smart_cabin_unique_features_negative_feedback,1
Feature_918,防夹手设置,smart_cabin_unique_features_negative_feedback,1
Feature_919,应用生态,smart_cabin_unique_features_negative_feedback,1
Feature_920,贯穿屏,smart_cabin_unique_features_negative_feedback,1
Feature_921,UI设计,smart_cabin_unique_features_negative_feedback,1
Feature_922,二排遥控器,smart_cabin_unique_features_negative_feedback,1
Feature_923,车机,smart_cabin_unique_features_negative_feedback,1
Feature_924,PAD,smart_cabin_unique_features_negative_feedback,1
Feature_925,HUD,smart_cabin_unique_features_negative_feedback,1
Feature_926,仪表盘,smart_cabin_unique_features_negative_feedback,1
Feature_927,液晶显示屏,smart_cabin_other_positive_feedback,1
Feature_928,坡起辅助,smart_cabin_other_positive_feedback,1
Feature_929,大屏幕,smart_cabin_other_positive_feedback,1
Feature_930,第二排幼童空间,smart_cabin_other_negative_feedback,1
Feature_931,车顶高度,smart_cabin_other_negative_feedback,1
Feature_932,操作便利性,smart_cabin_other_negative_feedback,1
Feature_933,功能调用,smart_cabin_other_negative_feedback,1
Feature_934,智能性,smart_cabin_other_negative_feedback,1
Feature_935,基础功能,smart_cabin_other_negative_feedback,1
Feature_936,大空间,configuration_comfort_features_positive_feedback,1
Feature_937,前备箱,configuration_comfort_features_positive_feedback,1
Feature_938,驾驶品质,configuration_comfort_features_positive_feedback,1
Feature_939,二排座椅乘坐舒适性,configuration_comfort_features_positive_feedback,1
Feature_940,0重力模式,configuration_comfort_features_positive_feedback,1
Feature_941,座椅按摩,configuration_comfort_features_positive_feedback,2
Feature_942,座椅功能,configuration_comfort_features_positive_feedback,1
Feature_943,座椅加热,configuration_comfort_features_positive_feedback,2
Feature_944,无钥匙系统,configuration_comfort_features_positive_feedback,1
Feature_945,大屏,configuration_comfort_features_positive_feedback,1
Feature_946,前后排座椅按摩,configuration_comfort_features_positive_feedback,1
Feature_947,整体品质感,configuration_comfort_features_positive_feedback,1
Feature_948,性价比,configuration_comfort_features_positive_feedback,1
Feature_949,座椅包裹性,configuration_comfort_features_positive_feedback,1
Feature_950,杜比扬声器,configuration_comfort_features_positive_feedback,1
Feature_951,音响调教,configuration_comfort_features_positive_feedback,1
Feature_952,音响硬件,configuration_comfort_features_positive_feedback,1
Feature_953,扬声器数量,configuration_comfort_features_positive_feedback,1
Feature_954,音响体验,configuration_comfort_features_positive_feedback,1
Feature_955,冰箱,configuration_comfort_features_positive_feedback,3
Feature_956,彩电,configuration_comfort_features_positive_feedback,2
Feature_957,沙发,configuration_comfort_features_positive_feedback,1
Feature_958,座椅舒适性,configuration_comfort_features_positive_feedback,1
Feature_959,娱乐系统,configuration_comfort_features_positive_feedback,1
Feature_960,二排零重力座椅,configuration_comfort_features_positive_feedback,1
Feature_961,双扶手,configuration_comfort_features_positive_feedback,1
Feature_962,座椅通风,configuration_comfort_features_positive_feedback,2
Feature_963,全景天窗,configuration_comfort_features_positive_feedback,1
Feature_964,座椅调节角度,configuration_comfort_features_positive_feedback,1
Feature_965,后排空间,configuration_comfort_features_positive_feedback,1
Feature_966,全车座椅舒适性,configuration_comfort_features_positive_feedback,1
Feature_967,第三排座椅角度调节,configuration_comfort_features_positive_feedback,1
Feature_968,后排座椅靠背电动调节,configuration_comfort_features_positive_feedback,1
Feature_969,前排零重力座椅,configuration_comfort_features_positive_feedback,1
Feature_970,二排按摩,configuration_comfort_features_positive_feedback,1
Feature_971,第三排座椅舒适性,configuration_comfort_features_positive_feedback,1
Feature_972,热泵空调,configuration_comfort_features_positive_feedback,1
Feature_973,前排座椅加热,configuration_comfort_features_positive_feedback,1
Feature_974,前排座椅通风,configuration_comfort_features_positive_feedback,1
Feature_975,前排座椅电动调节,configuration_comfort_features_positive_feedback,1
Feature_976,座椅,configuration_comfort_features_positive_feedback,1
Feature_977,NVH表现,configuration_comfort_features_positive_feedback,1
Feature_978,无线CarPlay连接,configuration_comfort_features_positive_feedback,1
Feature_979,WLTC纯电续航,configuration_comfort_features_positive_feedback,1
Feature_980,滑移门,configuration_comfort_features_positive_feedback,1
Feature_981,中控大屏,configuration_comfort_features_positive_feedback,1
Feature_982,座椅仿皮,configuration_comfort_features_positive_feedback,1
Feature_983,软包覆,configuration_comfort_features_positive_feedback,1
Feature_984,滑门开启方式,configuration_comfort_features_positive_feedback,1
Feature_985,座椅调节按键,configuration_comfort_features_positive_feedback,1
Feature_986,豪华感,configuration_comfort_features_positive_feedback,1
Feature_987,增程器启动噪声,configuration_comfort_features_positive_feedback,1
Feature_988,主销配置,configuration_comfort_features_positive_feedback,1
Feature_989,Max+配置,configuration_comfort_features_positive_feedback,1
Feature_990,舒适性配置,configuration_comfort_features_positive_feedback,1
Feature_991,大沙发,configuration_comfort_features_positive_feedback,1
Feature_992,后排电动腿托,configuration_comfort_features_positive_feedback,1
Feature_993,品质,configuration_comfort_features_positive_feedback,1
Feature_994,小米品牌logo,configuration_comfort_features_positive_feedback,1
Feature_995,三排座椅,configuration_comfort_features_positive_feedback,1
Feature_996,后备箱,configuration_comfort_features_positive_feedback,1
Feature_997,大平面,configuration_comfort_features_positive_feedback,1
Feature_998,储物,configuration_comfort_features_positive_feedback,1
Feature_999,露营,configuration_comfort_features_positive_feedback,1
Feature_1000,0重力座椅,configuration_comfort_features_positive_feedback,1
Feature_1001,电吸门,configuration_comfort_features_positive_feedback,1
Feature_1002,空气悬架,configuration_comfort_features_positive_feedback,1
Feature_1003,副驾屏,configuration_comfort_features_positive_feedback,1
Feature_1004,二排座椅,configuration_comfort_features_negative_feedback,1
Feature_1005,过道版扶手,configuration_comfort_features_negative_feedback,1
Feature_1006,无过道板,configuration_comfort_features_negative_feedback,1
Feature_1007,三排座椅,configuration_comfort_features_negative_feedback,1
Feature_1008,座椅柔软度,configuration_comfort_features_negative_feedback,1
Feature_1009,悬架,configuration_comfort_features_negative_feedback,1
Feature_1010,扭力梁悬架,configuration_comfort_features_negative_feedback,1
Feature_1011,悬架硬度,configuration_comfort_features_negative_feedback,1
Feature_1012,底盘调校,configuration_comfort_features_negative_feedback,1
Feature_1013,音响系统,configuration_comfort_features_negative_feedback,1
Feature_1014,音效,configuration_comfort_features_negative_feedback,1
Feature_1015,车价,configuration_comfort_features_negative_feedback,1
Feature_1016,二排过道,configuration_comfort_features_negative_feedback,1
Feature_1017,主驾座椅,configuration_comfort_features_negative_feedback,1
Feature_1018,电动调节,configuration_comfort_features_negative_feedback,1
Feature_1019,360影像,configuration_comfort_features_negative_feedback,1
Feature_1020,座椅通风,configuration_comfort_features_negative_feedback,1
Feature_1021,座椅加热,configuration_comfort_features_negative_feedback,1
Feature_1022,功能入口设计,configuration_comfort_features_negative_feedback,1
Feature_1023,续航,configuration_comfort_features_negative_feedback,1
Feature_1024,后视镜视野,configuration_comfort_features_negative_feedback,1
Feature_1025,车机界面操作,configuration_comfort_features_negative_feedback,1
Feature_1026,电动滑移门,configuration_comfort_features_negative_feedback,1
Feature_1027,后排座椅靠背调节,configuration_comfort_features_negative_feedback,1
Feature_1028,腿托空间,configuration_comfort_features_negative_feedback,1
Feature_1029,配置,configuration_comfort_features_negative_feedback,1
Feature_1030,第三排空间,configuration_comfort_features_negative_feedback,1
Feature_1031,副驾屏,configuration_comfort_features_negative_feedback,1
Feature_1032,辅助驾驶,configuration_tech_features_positive_feedback,1
Feature_1033,语音助手,configuration_tech_features_positive_feedback,2
Feature_1034,操控体验,configuration_tech_features_positive_feedback,1
Feature_1035,MPV,configuration_tech_features_positive_feedback,1
Feature_1036,轿车驾驶感受,configuration_tech_features_positive_feedback,1
Feature_1037,二排屏幕,configuration_tech_features_positive_feedback,1
Feature_1038,健康监测,configuration_tech_features_positive_feedback,1
Feature_1039,生态互联,configuration_tech_features_positive_feedback,1
Feature_1040,AR HUD,configuration_tech_features_positive_feedback,2
Feature_1041,智驾高速NDA,configuration_tech_features_positive_feedback,1
Feature_1042,华为智驾方案,configuration_tech_features_positive_feedback,1
Feature_1043,杜比音效,configuration_tech_features_positive_feedback,1
Feature_1044,华为智能座舱,configuration_tech_features_positive_feedback,1
Feature_1045,流畅交互,configuration_tech_features_positive_feedback,1
Feature_1046,生态整合,configuration_tech_features_positive_feedback,1
Feature_1047,后轮主动转向,configuration_tech_features_positive_feedback,1
Feature_1048,系统操作流畅性,configuration_tech_features_positive_feedback,1
Feature_1049,激光雷达,configuration_tech_features_positive_feedback,3
Feature_1050,空气悬架,configuration_tech_features_positive_feedback,1
Feature_1051,FSD,configuration_tech_features_positive_feedback,1
Feature_1052,视频设备,configuration_tech_features_positive_feedback,1
Feature_1053,智驾系统,configuration_tech_features_positive_feedback,1
Feature_1054,自动紧急制动,configuration_tech_features_positive_feedback,1
Feature_1055,车道居中保持,configuration_tech_features_positive_feedback,1
Feature_1056,盲点监测,configuration_tech_features_positive_feedback,1
Feature_1057,智驾,configuration_tech_features_positive_feedback,2
Feature_1058,OTA升级,configuration_tech_features_positive_feedback,1
Feature_1059,智能泊车,configuration_tech_features_positive_feedback,1
Feature_1060,测距,configuration_tech_features_positive_feedback,1
Feature_1061,语音,configuration_tech_features_positive_feedback,1
Feature_1062,幕布投影,configuration_tech_features_positive_feedback,1
Feature_1063,4D毫米波雷达,configuration_tech_features_positive_feedback,1
Feature_1064,华为ADS辅助驾驶高阶版,configuration_tech_features_positive_feedback,1
Feature_1065,ADS4.0,configuration_tech_features_positive_feedback,1
Feature_1066,鸿蒙座舱,configuration_tech_features_positive_feedback,1
Feature_1067,二排屏幕,configuration_tech_features_negative_feedback,1
Feature_1068,屏幕,configuration_tech_features_negative_feedback,2
Feature_1069,流媒体后视镜,configuration_tech_features_negative_feedback,1
Feature_1070,自主能力,configuration_tech_features_negative_feedback,1
Feature_1071,冰箱,configuration_tech_features_negative_feedback,1
Feature_1072,碰撞滴滴音,configuration_tech_features_negative_feedback,1
Feature_1073,语音提醒,configuration_tech_features_negative_feedback,1
Feature_1074,幕布,configuration_tech_features_negative_feedback,1
Feature_1075,激光雷达,configuration_tech_features_negative_feedback,1
Feature_1076,智驾,configuration_tech_features_negative_feedback,1
Feature_1077,智驾,configuration_other_positive_feedback,1
Feature_1078,起售价格,configuration_other_positive_feedback,1
Feature_1079,轮胎,configuration_other_positive_feedback,1
Feature_1080,轮毂尺寸,configuration_other_positive_feedback,1
Feature_1081,空间,configuration_other_positive_feedback,1
Feature_1082,外观,configuration_other_positive_feedback,1
Feature_1083,价格,configuration_other_positive_feedback,1
Feature_1084,目标用户,configuration_other_positive_feedback,1
Feature_1085,中控大屏,configuration_other_positive_feedback,1
Feature_1086,头部吸顶屏,configuration_other_positive_feedback,1
Feature_1087,二排座椅,configuration_other_positive_feedback,1
Feature_1088,腿托,configuration_other_positive_feedback,1
Feature_1089,按摩功能,configuration_other_positive_feedback,1
Feature_1090,配置,configuration_other_positive_feedback,1
Feature_1091,续航里程,configuration_other_positive_feedback,1
Feature_1092,零重力座椅,configuration_other_positive_feedback,1
Feature_1093,后尾门,configuration_other_positive_feedback,1
Feature_1094,改装可能性,configuration_other_positive_feedback,1
Feature_1095,智驾水平,configuration_other_negative_feedback,1
Feature_1096,安全,configuration_other_negative_feedback,1
Feature_1097,气囊,configuration_other_negative_feedback,1
Feature_1098,分缝,body_gap_positive_feedback,1
Feature_1099,好感知区域,body_gap_positive_feedback,1
Feature_1100,品质,body_gap_positive_feedback,1
Feature_1101,设计,body_gap_positive_feedback,1
Feature_1102,缝隙,body_gap_positive_feedback,4
Feature_1103,过渡,body_gap_positive_feedback,1
Feature_1104,颜色,body_gap_positive_feedback,1
Feature_1105,条子装饰,body_gap_positive_feedback,1
Feature_1106,整齐,body_gap_positive_feedback,1
Feature_1107,外车身缝隙,body_gap_positive_feedback,1
Feature_1108,外观间隙,body_gap_positive_feedback,1
Feature_1109,面差,body_gap_positive_feedback,1
Feature_1110,精致感,body_gap_positive_feedback,1
Feature_1111,整车间隙,body_gap_positive_feedback,1
Feature_1112,缝隙均匀性,body_gap_positive_feedback,1
Feature_1113,一致性,body_gap_positive_feedback,2
Feature_1114,车身缝隙,body_gap_positive_feedback,5
Feature_1115,缝隙,body_gap_negative_feedback,3
Feature_1116,车身缝隙,body_gap_negative_feedback,2
Feature_1117,内饰缝,body_gap_negative_feedback,1
Feature_1118,车门接缝,body_gap_negative_feedback,1
Feature_1119,车外钣金缝隙,body_gap_negative_feedback,1
Feature_1120,段差,body_gap_negative_feedback,1
Feature_1121,行李仓内饰,body_gap_negative_feedback,1
Feature_1122,车膜,body_gap_negative_feedback,1
Feature_1123,后视镜,body_gap_negative_feedback,1
Feature_1124,缝线,body_gap_negative_feedback,1
Feature_1125,焊点,body_gap_negative_feedback,1
Feature_1126,内饰装配缝隙,body_gap_negative_feedback,1
Feature_1127,花色,material_color_consistency_positive_feedback,1
Feature_1128,仿麂皮,material_color_consistency_positive_feedback,1
Feature_1129,门中片,material_color_consistency_positive_feedback,1
Feature_1130,座椅,material_color_consistency_positive_feedback,1
Feature_1131,设计风格,material_color_consistency_positive_feedback,1
Feature_1132,科技感,material_color_consistency_positive_feedback,1
Feature_1133,简约感,material_color_consistency_positive_feedback,1
Feature_1134,外部色彩,material_color_consistency_positive_feedback,1
Feature_1135,黑色玻璃,material_color_consistency_positive_feedback,1
Feature_1136,车身颜色顶棚,material_color_consistency_positive_feedback,1
Feature_1137,内饰材质,material_color_consistency_positive_feedback,2
Feature_1138,铁网空调出风口,material_color_consistency_positive_feedback,1
Feature_1139,氛围灯,material_color_consistency_positive_feedback,1
Feature_1140,色彩和谐,material_color_consistency_positive_feedback,1
Feature_1141,协调性,material_color_consistency_positive_feedback,1
Feature_1142,整车颜色,material_color_consistency_positive_feedback,1
Feature_1143,整体性,material_color_consistency_positive_feedback,1
Feature_1144,一致性,material_color_consistency_positive_feedback,1
Feature_1145,颜色协调,material_color_consistency_positive_feedback,1
Feature_1146,触摸质感,material_color_consistency_positive_feedback,1
Feature_1147,车门厚度,material_color_consistency_positive_feedback,1
Feature_1148,材质,material_color_consistency_positive_feedback,1
Feature_1149,颜色均匀性,material_color_consistency_positive_feedback,1
Feature_1150,质感,material_color_consistency_positive_feedback,1
Feature_1151,车身颜色,material_color_consistency_positive_feedback,2
Feature_1152,颜色一致性,material_color_consistency_positive_feedback,2
Feature_1153,硬质塑料,material_color_consistency_positive_feedback,1
Feature_1154,皮质包裹,material_color_consistency_positive_feedback,1
Feature_1155,车型用途,material_color_consistency_positive_feedback,1
Feature_1156,内饰,material_color_consistency_positive_feedback,2
Feature_1157,车身漆面,material_color_consistency_positive_feedback,1
Feature_1158,光泽度,material_color_consistency_positive_feedback,1
Feature_1159,高级感,material_color_consistency_positive_feedback,2
Feature_1160,人性化设计,material_color_consistency_positive_feedback,1
Feature_1161,车漆厚度,material_color_consistency_positive_feedback,1
Feature_1162,颜色饱满度,material_color_consistency_positive_feedback,1
Feature_1163,座椅面料,material_color_consistency_positive_feedback,1
Feature_1164,车内气味,material_color_consistency_positive_feedback,1
Feature_1165,内饰选材,material_color_consistency_positive_feedback,1
Feature_1166,触感,material_color_consistency_positive_feedback,1
Feature_1167,颜色搭配,material_color_consistency_positive_feedback,1
Feature_1168,机舱盖板,material_color_consistency_positive_feedback,1
Feature_1169,内饰软包,material_color_consistency_positive_feedback,1
Feature_1170,门下本体,material_color_consistency_negative_feedback,1
Feature_1171,颜色,material_color_consistency_negative_feedback,1
Feature_1172,仪表台,material_color_consistency_negative_feedback,1
Feature_1173,导轨,material_color_consistency_negative_feedback,1
Feature_1174,非接触面,material_color_consistency_negative_feedback,1
Feature_1175,阻尼,closure_quality_positive_feedback,1
Feature_1176,电动机构,closure_quality_positive_feedback,1
Feature_1177,行程,closure_quality_positive_feedback,1
Feature_1178,拉手,closure_quality_positive_feedback,1
Feature_1179,开关,closure_quality_positive_feedback,1
Feature_1180,尾门,closure_quality_positive_feedback,1
Feature_1181,关门,closure_quality_positive_feedback,1
Feature_1182,开关门,closure_quality_positive_feedback,2
Feature_1183,操作性,closure_quality_positive_feedback,1
Feature_1184,门把手,closure_quality_positive_feedback,1
Feature_1185,用料,closure_quality_positive_feedback,1
Feature_1186,舒适性,closure_quality_positive_feedback,1
Feature_1187,关门声音,closure_quality_positive_feedback,1
Feature_1188,冰箱电动开启,closure_quality_positive_feedback,1
Feature_1189,手扶箱保密空间,closure_quality_positive_feedback,1
Feature_1190,车门开闭件,closure_quality_positive_feedback,1
Feature_1191,车门声音,closure_quality_positive_feedback,1
Feature_1192,车门力度,closure_quality_positive_feedback,1
Feature_1193,车门开关,closure_quality_positive_feedback,1
Feature_1194,尾门开启,closure_quality_positive_feedback,1
Feature_1195,声音,closure_quality_positive_feedback,1
Feature_1196,开门关门质感,closure_quality_positive_feedback,1
Feature_1197,旋转式外把手,closure_quality_negative_feedback,1
Feature_1198,新国标,closure_quality_negative_feedback,1
Feature_1199,开门瞬间,closure_quality_negative_feedback,1
Feature_1200,开门力,closure_quality_negative_feedback,2
Feature_1201,关门声音,closure_quality_negative_feedback,1
Feature_1202,门饰板,closure_quality_negative_feedback,1
Feature_1203,关门声品质,closure_quality_negative_feedback,1
Feature_1204,副驾小桌板,closure_quality_negative_feedback,1
Feature_1205,电吸门,closure_quality_negative_feedback,1
Feature_1206,按键位置,button_quality_positive_feedback,1
Feature_1207,按键按压质感,button_quality_positive_feedback,1
Feature_1208,Icon,button_quality_positive_feedback,1
Feature_1209,实体按键,button_quality_positive_feedback,3
Feature_1210,中控屏,button_quality_positive_feedback,1
Feature_1211,按键反馈,button_quality_positive_feedback,1
Feature_1212,虚拟按键,button_quality_positive_feedback,1
Feature_1213,后排电子按键,button_quality_positive_feedback,1
Feature_1214,拨杆,button_quality_positive_feedback,1
Feature_1215,氛围灯开关,button_quality_positive_feedback,1
Feature_1216,中控台旋钮按钮,button_quality_positive_feedback,1
Feature_1217,按键质感,button_quality_positive_feedback,2
Feature_1218,触感,button_quality_positive_feedback,1
Feature_1219,做工,button_quality_positive_feedback,1
Feature_1220,开门内开关,button_quality_positive_feedback,1
Feature_1221,按键,button_quality_positive_feedback,2
Feature_1222,屏幕操作,button_quality_positive_feedback,1
Feature_1223,语音操作,button_quality_positive_feedback,1
Feature_1224,拨钮,button_quality_positive_feedback,1
Feature_1225,旋钮,button_quality_positive_feedback,2
Feature_1226,物理按键,button_quality_positive_feedback,1
Feature_1227,屏幕,button_quality_positive_feedback,1
Feature_1228,按键布局,button_quality_positive_feedback,1
Feature_1229,车内按键,button_quality_positive_feedback,1
Feature_1230,切换模式,button_quality_positive_feedback,1
Feature_1231,按钮,button_quality_positive_feedback,1
Feature_1232,情绪价值,button_quality_positive_feedback,1
Feature_1233,按键手感,button_quality_positive_feedback,1
Feature_1234,间隙,button_quality_positive_feedback,1
Feature_1235,按键拨动,button_quality_positive_feedback,1
Feature_1236,推拉,button_quality_positive_feedback,1
Feature_1237,阻尼感,button_quality_positive_feedback,1
Feature_1238,质感,button_quality_negative_feedback,4
Feature_1239,品质,button_quality_negative_feedback,1
Feature_1240,方向盘,button_quality_negative_feedback,1
Feature_1241,车顶触屏,button_quality_negative_feedback,1
Feature_1242,按键,button_quality_negative_feedback,3
Feature_1243,音量档位,button_quality_negative_feedback,1
Feature_1244,隐藏式门把手,button_quality_negative_feedback,1
Feature_1245,材质,button_quality_negative_feedback,1
Feature_1246,操作质感,button_quality_negative_feedback,1
Feature_1247,功能,button_quality_negative_feedback,1
Feature_1248,按键反馈,button_quality_negative_feedback,1
Feature_1249,机械感,button_quality_negative_feedback,1
Feature_1250,按键材质,button_quality_negative_feedback,1
Feature_1251,眼睛,overall_quality_other_positive_feedback,1
Feature_1252,喇叭饰罩,overall_quality_other_positive_feedback,1
Feature_1253,电池安全性,overall_quality_other_positive_feedback,1
Feature_1254,电池品牌,overall_quality_other_positive_feedback,1
Feature_1255,车身刚度,overall_quality_other_positive_feedback,1
Feature_1256,成本,overall_quality_other_positive_feedback,1
Feature_1257,细节,overall_quality_other_positive_feedback,1
Feature_1258,座椅,overall_quality_other_negative_feedback,1
Feature_1259,焊接质量,overall_quality_other_negative_feedback,1
Feature_1260,座椅缝线,overall_quality_other_negative_feedback,1
Feature_1261,塑料罩盖,overall_quality_other_negative_feedback,1
Feature_1262,功能件,overall_quality_other_negative_feedback,1
Feature_1263,档次,overall_quality_other_negative_feedback,1
Feature_1264,驾驶视野,safety_info_expression_positive_feedback,1
Feature_1265,提醒功能,safety_info_expression_positive_feedback,1
Feature_1266,360度影像系统,safety_info_expression_positive_feedback,1
Feature_1267,辅助驾驶信息显示,safety_info_expression_positive_feedback,1
Feature_1268,仪表提示,safety_info_expression_positive_feedback,1
Feature_1269,中控提示,safety_info_expression_positive_feedback,1
Feature_1270,安全提示,safety_info_expression_positive_feedback,1
Feature_1271,HUD,safety_info_expression_positive_feedback,2
Feature_1272,气囊,safety_info_expression_positive_feedback,1
Feature_1273,后视镜补盲,safety_info_expression_positive_feedback,1
Feature_1274,A柱补盲,safety_info_expression_positive_feedback,1
Feature_1275,驾驶安全信息传递,safety_info_expression_positive_feedback,1
Feature_1276,车内摄像头,safety_info_expression_positive_feedback,1
Feature_1277,后排观察功能,safety_info_expression_positive_feedback,1
Feature_1278,安全性,safety_info_expression_positive_feedback,1
Feature_1279,仪表信息显示,safety_info_expression_positive_feedback,1
Feature_1280,涉水检测,safety_info_expression_positive_feedback,1
Feature_1281,仪表信息,safety_info_expression_negative_feedback,1
Feature_1282,零重力模式,safety_info_expression_negative_feedback,1
Feature_1283,安全提醒,safety_info_expression_negative_feedback,1
Feature_1284,中控屏,safety_info_expression_negative_feedback,1
Feature_1285,二排乘客,safety_info_expression_negative_feedback,1
Feature_1286,环车影响,passive_safety_positive_feedback,1
Feature_1287,雷达告警,passive_safety_positive_feedback,1
Feature_1288,辅助驾驶,passive_safety_positive_feedback,1
Feature_1289,提前减速,passive_safety_positive_feedback,1
Feature_1290,变道,passive_safety_positive_feedback,1
Feature_1291,配置,passive_safety_positive_feedback,3
Feature_1292,安全气囊,passive_safety_positive_feedback,4
Feature_1293,车门备份独立电源,passive_safety_positive_feedback,1
Feature_1294,车身结构,passive_safety_positive_feedback,1
Feature_1295,车身强度,passive_safety_positive_feedback,1
Feature_1296,电池安全,passive_safety_positive_feedback,1
Feature_1297,单踏板模式,passive_safety_positive_feedback,1
Feature_1298,制动距离,passive_safety_positive_feedback,1
Feature_1299,侧气囊,passive_safety_positive_feedback,4
Feature_1300,侧气帘,passive_safety_positive_feedback,2
Feature_1301,安全带,passive_safety_positive_feedback,2
Feature_1302,后排座椅下滑气囊,passive_safety_positive_feedback,1
Feature_1303,全向传力路径设计,passive_safety_positive_feedback,1
Feature_1304,车身高度,passive_safety_positive_feedback,1
Feature_1305,造型风格,passive_safety_positive_feedback,1
Feature_1306,非承载式车身,passive_safety_positive_feedback,1
Feature_1307,成本,passive_safety_negative_feedback,1
Feature_1308,侧气帘,passive_safety_negative_feedback,1
Feature_1309,配置,passive_safety_negative_feedback,1
Feature_1310,测评,passive_safety_negative_feedback,1
Feature_1311,安全气囊,passive_safety_negative_feedback,1
Feature_1312,前排中央气囊,passive_safety_negative_feedback,1
Feature_1313,拥挤路段跟车,active_safety_positive_feedback,1
Feature_1314,紧急主动操作,active_safety_positive_feedback,1
Feature_1315,避让操作,active_safety_positive_feedback,1
Feature_1316,配置,active_safety_positive_feedback,3
Feature_1317,智驾能力,active_safety_positive_feedback,1
Feature_1318,驾驶风险识别,active_safety_positive_feedback,1
Feature_1319,全场景辅助驾驶,active_safety_positive_feedback,1
Feature_1320,智驾功能,active_safety_positive_feedback,1
Feature_1321,智驾安全配置,active_safety_positive_feedback,1
Feature_1322,华为智驾,active_safety_positive_feedback,1
Feature_1323,主动安全,active_safety_positive_feedback,1
Feature_1324,ATL激光雷达,active_safety_positive_feedback,1
Feature_1325,地平线征程6M芯片,active_safety_positive_feedback,1
Feature_1326,高速NOA,active_safety_positive_feedback,1
Feature_1327,激光雷达AEB,active_safety_positive_feedback,1
Feature_1328,英伟达Thor-U双芯,active_safety_positive_feedback,1
Feature_1329,全场景NOA,active_safety_positive_feedback,1
Feature_1330,VLA辅助驾驶,active_safety_positive_feedback,1
Feature_1331,FSD视觉方案,active_safety_positive_feedback,1
Feature_1332,高阶智驾,active_safety_positive_feedback,1
Feature_1333,自动泊车,active_safety_positive_feedback,1
Feature_1334,上楼梯功能,active_safety_positive_feedback,1
Feature_1335,方向盘自动回正,active_safety_positive_feedback,1
Feature_1336,智能驾驶,active_safety_positive_feedback,1
Feature_1337,外部情况提醒,active_safety_positive_feedback,1
Feature_1338,预警功能,active_safety_positive_feedback,1
Feature_1339,驾驶员状态提醒,active_safety_positive_feedback,1
Feature_1340,车外风险提醒,active_safety_positive_feedback,1
Feature_1341,华为乾崑智驾,active_safety_positive_feedback,1
Feature_1342,主动避让行人,active_safety_positive_feedback,1
Feature_1343,AEB主动紧急避险功能,active_safety_positive_feedback,1
Feature_1344,辅助驾驶,active_safety_negative_feedback,1
Feature_1345,复杂场景识别,active_safety_negative_feedback,1
Feature_1346,智能驾驶,active_safety_negative_feedback,1
Feature_1347,智驾L2,active_safety_negative_feedback,1
Feature_1348,下车开门预警,active_safety_negative_feedback,1
Feature_1349,高阶智驾,active_safety_negative_feedback,1
Feature_1350,高速NOA,active_safety_negative_feedback,1
Feature_1351,操控,driving_safety_other_positive_feedback,1
Feature_1352,安全配置,driving_safety_other_positive_feedback,1
Feature_1353,物理门把手,driving_safety_other_positive_feedback,1
Feature_1354,乾坤智驾4.0,driving_safety_other_positive_feedback,1
Feature_1355,全维安全设计,driving_safety_other_positive_feedback,1
Feature_1356,主动安全,driving_safety_other_positive_feedback,1
Feature_1357,被动安全,driving_safety_other_positive_feedback,1
Feature_1358,座椅包裹性,driving_safety_other_positive_feedback,1
Feature_1359,智驾,driving_safety_other_positive_feedback,1
Feature_1360,试驾,driving_safety_other_positive_feedback,1
Feature_1361,加速,driving_safety_other_positive_feedback,1
Feature_1362,驾驶,driving_safety_other_positive_feedback,1
Feature_1363,最高车速,driving_safety_other_negative_feedback,1
Feature_1364,平顺性,driving_safety_other_negative_feedback,1
Feature_1365,乘坐舒适性,seat_comfort_positive_feedback,1
Feature_1366,座椅调节功能,seat_comfort_positive_feedback,1
Feature_1367,座椅躺平,seat_comfort_positive_feedback,1
Feature_1368,座椅包裹感,seat_comfort_positive_feedback,1
Feature_1369,驾驶侧翼支撑,seat_comfort_positive_feedback,1
Feature_1370,座椅舒适度,seat_comfort_positive_feedback,2
Feature_1371,座椅包裹性,seat_comfort_positive_feedback,1
Feature_1372,座椅按摩功能,seat_comfort_positive_feedback,1
Feature_1373,第一排座椅按摩,seat_comfort_positive_feedback,1
Feature_1374,第二排座椅按摩,seat_comfort_positive_feedback,1
Feature_1375,座椅尺寸,seat_comfort_positive_feedback,1
Feature_1376,主驾座椅记忆功能,seat_comfort_positive_feedback,1
Feature_1377,副驾座椅记忆功能,seat_comfort_positive_feedback,1
